Fecha;Cartera;Instrumento;Peso
18-09-19;FONDO;CHILE;2,76%
18-09-19;FONDO;CMPC;1,32%
18-09-19;FONDO;COLBUN;2,10%
18-09-19;FONDO;CONCHATORO;3,10%
18-09-19;FONDO;COPEC;2,98%
18-09-19;FONDO;ECL;1,40%
18-09-19;FONDO;ENELAM;11,18%
18-09-19;FONDO;ENELCHILE;3,90%
18-09-19;FONDO;ENELGXCH;0,80%
18-09-19;FONDO;ENTEL;3,24%
18-09-19;FONDO;FALABELLA;3,62%
18-09-19;FONDO;FORUS;0,93%
18-09-19;FONDO;HF;0,51%
18-09-19;FONDO;HITES;0,46%
18-09-19;FONDO;IAM;1,54%
18-09-19;FONDO;ILC;2,75%
18-09-19;FONDO;ITAUCORP;1,70%
18-09-19;FONDO;LAS CONDES;0,73%
18-09-19;FONDO;LTM;4,81%
18-09-19;FONDO;MALLPLAZA;3,14%
18-09-19;FONDO;MULTIFOODS;0,28%
18-09-19;FONDO;NORTEGRAN;0,50%
18-09-19;FONDO;PAZ;1,41%
18-09-19;FONDO;SALFACORP;1,16%
18-09-19;FONDO;SECURITY;0,16%
18-09-19;FONDO;SOCOVESA;0,88%
18-09-19;FONDO;SONDA;0,26%
18-09-19;FONDO;SQM-B;2,80%
18-09-19;FONDO;VAPORES;1,09%
18-09-19;BENCHMARK;AESGENER;1,08%
18-09-19;BENCHMARK;AGUAS-A;2,66%
18-09-19;BENCHMARK;ANDINA-B;1,09%
18-09-19;BENCHMARK;BCI;5,92%
18-09-19;BENCHMARK;BSANTANDER;7,84%
18-09-19;BENCHMARK;CAP;1,14%
18-09-19;BENCHMARK;CCU;2,95%
18-09-19;BENCHMARK;CENCOSUD;3,97%
18-09-19;BENCHMARK;CHILE;11,27%
18-09-19;BENCHMARK;CMPC;4,91%
18-09-19;BENCHMARK;COLBUN;2,35%
18-09-19;BENCHMARK;CONCHATORO;1,65%
18-09-19;BENCHMARK;COPEC;6,33%
18-09-19;BENCHMARK;ECL;1,55%
18-09-19;BENCHMARK;ENELAM;11,39%
18-09-19;BENCHMARK;ENELCHILE;4,30%
18-09-19;BENCHMARK;ENTEL;2,18%
18-09-19;BENCHMARK;FALABELLA;6,57%
18-09-19;BENCHMARK;ILC;0,86%
18-09-19;BENCHMARK;ITAUCORP;2,34%
18-09-19;BENCHMARK;LTM;4,59%
18-09-19;BENCHMARK;MALLPLAZA;1,03%
18-09-19;BENCHMARK;PARAUCO;3,34%
18-09-19;BENCHMARK;RIPLEY;1,19%
18-09-19;BENCHMARK;SALFACORP;0,50%
18-09-19;BENCHMARK;SECURITY;0,61%
18-09-19;BENCHMARK;SONDA;1,06%
18-09-19;BENCHMARK;SQM-B;4,47%
18-09-19;BENCHMARK;VAPORES;0,88%
19-09-19;FONDO;ANDINA-B;1,78%
19-09-19;FONDO;ANTARCHILE;0,55%
19-09-19;FONDO;BCI;9,66%
19-09-19;FONDO;BSANTANDER;7,25%
19-09-19;FONDO;Caja CLP;2,03%
19-09-19;FONDO;CCU;3,25%
19-09-19;FONDO;CENCOSHOPP;3,46%
19-09-19;FONDO;CENCOSUD;2,41%
19-09-19;FONDO;CFILVSCC-L;8,10%
19-09-19;FONDO;CHILE;2,76%
19-09-19;FONDO;CMPC;1,32%
19-09-19;FONDO;COLBUN;2,10%
19-09-19;FONDO;CONCHATORO;3,10%
19-09-19;FONDO;COPEC;2,98%
19-09-19;FONDO;ECL;1,40%
19-09-19;FONDO;ENELAM;11,18%
19-09-19;FONDO;ENELCHILE;3,90%
19-09-19;FONDO;ENELGXCH;0,80%
19-09-19;FONDO;ENTEL;3,24%
19-09-19;FONDO;FALABELLA;3,62%
19-09-19;FONDO;FORUS;0,93%
19-09-19;FONDO;HF;0,51%
19-09-19;FONDO;HITES;0,46%
19-09-19;FONDO;IAM;1,54%
19-09-19;FONDO;ILC;2,75%
19-09-19;FONDO;ITAUCORP;1,70%
19-09-19;FONDO;LAS CONDES;0,73%
19-09-19;FONDO;LTM;4,81%
19-09-19;FONDO;MALLPLAZA;3,14%
19-09-19;FONDO;MULTIFOODS;0,28%
19-09-19;FONDO;NORTEGRAN;0,50%
19-09-19;FONDO;PAZ;1,41%
19-09-19;FONDO;SALFACORP;1,16%
19-09-19;FONDO;SECURITY;0,16%
19-09-19;FONDO;SOCOVESA;0,88%
19-09-19;FONDO;SONDA;0,26%
19-09-19;FONDO;SQM-B;2,80%
19-09-19;FONDO;VAPORES;1,09%
19-09-19;BENCHMARK;AESGENER;1,08%
19-09-19;BENCHMARK;AGUAS-A;2,66%
19-09-19;BENCHMARK;ANDINA-B;1,09%
19-09-19;BENCHMARK;BCI;5,92%
19-09-19;BENCHMARK;BSANTANDER;7,84%
19-09-19;BENCHMARK;CAP;1,14%
19-09-19;BENCHMARK;CCU;2,95%
19-09-19;BENCHMARK;CENCOSUD;3,97%
19-09-19;BENCHMARK;CHILE;11,27%
19-09-19;BENCHMARK;CMPC;4,91%
19-09-19;BENCHMARK;COLBUN;2,35%
19-09-19;BENCHMARK;CONCHATORO;1,65%
19-09-19;BENCHMARK;COPEC;6,33%
19-09-19;BENCHMARK;ECL;1,55%
19-09-19;BENCHMARK;ENELAM;11,39%
19-09-19;BENCHMARK;ENELCHILE;4,30%
19-09-19;BENCHMARK;ENTEL;2,18%
19-09-19;BENCHMARK;FALABELLA;6,57%
19-09-19;BENCHMARK;ILC;0,86%
19-09-19;BENCHMARK;ITAUCORP;2,34%
19-09-19;BENCHMARK;LTM;4,59%
19-09-19;BENCHMARK;MALLPLAZA;1,03%
19-09-19;BENCHMARK;PARAUCO;3,34%
19-09-19;BENCHMARK;RIPLEY;1,19%
19-09-19;BENCHMARK;SALFACORP;0,50%
19-09-19;BENCHMARK;SECURITY;0,61%
19-09-19;BENCHMARK;SONDA;1,06%
19-09-19;BENCHMARK;SQM-B;4,47%
19-09-19;BENCHMARK;VAPORES;0,88%
20-09-19;FONDO;ANDINA-B;1,78%
20-09-19;FONDO;ANTARCHILE;0,55%
20-09-19;FONDO;BCI;9,66%
20-09-19;FONDO;BSANTANDER;7,25%
20-09-19;FONDO;Caja CLP;2,03%
20-09-19;FONDO;CCU;3,25%
20-09-19;FONDO;CENCOSHOPP;3,46%
20-09-19;FONDO;CENCOSUD;2,41%
20-09-19;FONDO;CFILVSCC-L;8,10%
20-09-19;FONDO;CHILE;2,76%
20-09-19;FONDO;CMPC;1,32%
20-09-19;FONDO;COLBUN;2,10%
20-09-19;FONDO;CONCHATORO;3,10%
20-09-19;FONDO;COPEC;2,98%
20-09-19;FONDO;ECL;1,40%
20-09-19;FONDO;ENELAM;11,18%
20-09-19;FONDO;ENELCHILE;3,90%
20-09-19;FONDO;ENELGXCH;0,80%
20-09-19;FONDO;ENTEL;3,24%
20-09-19;FONDO;FALABELLA;3,62%
20-09-19;FONDO;FORUS;0,93%
20-09-19;FONDO;HF;0,51%
20-09-19;FONDO;HITES;0,46%
20-09-19;FONDO;IAM;1,54%
20-09-19;FONDO;ILC;2,75%
20-09-19;FONDO;ITAUCORP;1,70%
20-09-19;FONDO;LAS CONDES;0,73%
20-09-19;FONDO;LTM;4,81%
20-09-19;FONDO;MALLPLAZA;3,14%
20-09-19;FONDO;MULTIFOODS;0,28%
20-09-19;FONDO;NORTEGRAN;0,50%
20-09-19;FONDO;PAZ;1,41%
20-09-19;FONDO;SALFACORP;1,16%
20-09-19;FONDO;SECURITY;0,16%
20-09-19;FONDO;SOCOVESA;0,88%
20-09-19;FONDO;SONDA;0,26%
20-09-19;FONDO;SQM-B;2,80%
20-09-19;FONDO;VAPORES;1,09%
20-09-19;BENCHMARK;AESGENER;1,08%
20-09-19;BENCHMARK;AGUAS-A;2,66%
20-09-19;BENCHMARK;ANDINA-B;1,09%
20-09-19;BENCHMARK;BCI;5,92%
20-09-19;BENCHMARK;BSANTANDER;7,84%
20-09-19;BENCHMARK;CAP;1,14%
20-09-19;BENCHMARK;CCU;2,95%
20-09-19;BENCHMARK;CENCOSUD;3,97%
20-09-19;BENCHMARK;CHILE;11,27%
20-09-19;BENCHMARK;CMPC;4,91%
20-09-19;BENCHMARK;COLBUN;2,35%
20-09-19;BENCHMARK;CONCHATORO;1,65%
20-09-19;BENCHMARK;COPEC;6,33%
20-09-19;BENCHMARK;ECL;1,55%
20-09-19;BENCHMARK;ENELAM;11,39%
20-09-19;BENCHMARK;ENELCHILE;4,30%
20-09-19;BENCHMARK;ENTEL;2,18%
20-09-19;BENCHMARK;FALABELLA;6,57%
20-09-19;BENCHMARK;ILC;0,86%
20-09-19;BENCHMARK;ITAUCORP;2,34%
20-09-19;BENCHMARK;LTM;4,59%
20-09-19;BENCHMARK;MALLPLAZA;1,03%
20-09-19;BENCHMARK;PARAUCO;3,34%
20-09-19;BENCHMARK;RIPLEY;1,19%
20-09-19;BENCHMARK;SALFACORP;0,50%
20-09-19;BENCHMARK;SECURITY;0,61%
20-09-19;BENCHMARK;SONDA;1,06%
20-09-19;BENCHMARK;SQM-B;4,47%
20-09-19;BENCHMARK;VAPORES;0,88%
21-09-19;FONDO;ANDINA-B;1,78%
21-09-19;FONDO;ANTARCHILE;0,55%
21-09-19;FONDO;BCI;9,66%
21-09-19;FONDO;BSANTANDER;7,25%
21-09-19;FONDO;Caja CLP;2,03%
21-09-19;FONDO;CCU;3,25%
21-09-19;FONDO;CENCOSHOPP;3,46%
21-09-19;FONDO;CENCOSUD;2,41%
21-09-19;FONDO;CFILVSCC-L;8,10%
21-09-19;FONDO;CHILE;2,76%
21-09-19;FONDO;CMPC;1,32%
21-09-19;FONDO;COLBUN;2,10%
21-09-19;FONDO;CONCHATORO;3,10%
21-09-19;FONDO;COPEC;2,98%
21-09-19;FONDO;ECL;1,40%
21-09-19;FONDO;ENELAM;11,18%
21-09-19;FONDO;ENELCHILE;3,90%
21-09-19;FONDO;ENELGXCH;0,80%
21-09-19;FONDO;ENTEL;3,24%
21-09-19;FONDO;FALABELLA;3,62%
21-09-19;FONDO;FORUS;0,93%
21-09-19;FONDO;HF;0,51%
21-09-19;FONDO;HITES;0,46%
21-09-19;FONDO;IAM;1,54%
21-09-19;FONDO;ILC;2,75%
21-09-19;FONDO;ITAUCORP;1,70%
21-09-19;FONDO;LAS CONDES;0,73%
21-09-19;FONDO;LTM;4,81%
21-09-19;FONDO;MALLPLAZA;3,14%
21-09-19;FONDO;MULTIFOODS;0,28%
21-09-19;FONDO;NORTEGRAN;0,50%
21-09-19;FONDO;PAZ;1,41%
21-09-19;FONDO;SALFACORP;1,16%
21-09-19;FONDO;SECURITY;0,16%
21-09-19;FONDO;SOCOVESA;0,88%
21-09-19;FONDO;SONDA;0,26%
21-09-19;FONDO;SQM-B;2,80%
21-09-19;FONDO;VAPORES;1,09%
21-09-19;BENCHMARK;AESGENER;1,08%
21-09-19;BENCHMARK;AGUAS-A;2,66%
21-09-19;BENCHMARK;ANDINA-B;1,09%
21-09-19;BENCHMARK;BCI;5,92%
21-09-19;BENCHMARK;BSANTANDER;7,84%
21-09-19;BENCHMARK;CAP;1,14%
21-09-19;BENCHMARK;CCU;2,95%
21-09-19;BENCHMARK;CENCOSUD;3,97%
21-09-19;BENCHMARK;CHILE;11,27%
21-09-19;BENCHMARK;CMPC;4,91%
21-09-19;BENCHMARK;COLBUN;2,35%
21-09-19;BENCHMARK;CONCHATORO;1,65%
21-09-19;BENCHMARK;COPEC;6,33%
21-09-19;BENCHMARK;ECL;1,55%
21-09-19;BENCHMARK;ENELAM;11,39%
21-09-19;BENCHMARK;ENELCHILE;4,30%
21-09-19;BENCHMARK;ENTEL;2,18%
21-09-19;BENCHMARK;FALABELLA;6,57%
21-09-19;BENCHMARK;ILC;0,86%
21-09-19;BENCHMARK;ITAUCORP;2,34%
21-09-19;BENCHMARK;LTM;4,59%
21-09-19;BENCHMARK;MALLPLAZA;1,03%
21-09-19;BENCHMARK;PARAUCO;3,34%
21-09-19;BENCHMARK;RIPLEY;1,19%
21-09-19;BENCHMARK;SALFACORP;0,50%
21-09-19;BENCHMARK;SECURITY;0,61%
21-09-19;BENCHMARK;SONDA;1,06%
21-09-19;BENCHMARK;SQM-B;4,47%
21-09-19;BENCHMARK;VAPORES;0,88%
22-09-19;FONDO;ANDINA-B;1,78%
22-09-19;FONDO;ANTARCHILE;0,55%
22-09-19;FONDO;BCI;9,66%
22-09-19;FONDO;BSANTANDER;7,25%
22-09-19;FONDO;Caja CLP;2,03%
22-09-19;FONDO;CCU;3,25%
22-09-19;FONDO;CENCOSHOPP;3,46%
22-09-19;FONDO;CENCOSUD;2,41%
22-09-19;FONDO;CFILVSCC-L;8,10%
22-09-19;FONDO;CHILE;2,76%
22-09-19;FONDO;CMPC;1,32%
22-09-19;FONDO;COLBUN;2,10%
22-09-19;FONDO;CONCHATORO;3,10%
22-09-19;FONDO;COPEC;2,98%
22-09-19;FONDO;ECL;1,40%
22-09-19;FONDO;ENELAM;11,18%
22-09-19;FONDO;ENELCHILE;3,90%
22-09-19;FONDO;ENELGXCH;0,80%
22-09-19;FONDO;ENTEL;3,24%
22-09-19;FONDO;FALABELLA;3,62%
22-09-19;FONDO;FORUS;0,93%
22-09-19;FONDO;HF;0,51%
22-09-19;FONDO;HITES;0,46%
22-09-19;FONDO;IAM;1,54%
22-09-19;FONDO;ILC;2,75%
22-09-19;FONDO;ITAUCORP;1,70%
22-09-19;FONDO;LAS CONDES;0,73%
22-09-19;FONDO;LTM;4,81%
22-09-19;FONDO;MALLPLAZA;3,14%
22-09-19;FONDO;MULTIFOODS;0,28%
22-09-19;FONDO;NORTEGRAN;0,50%
22-09-19;FONDO;PAZ;1,41%
22-09-19;FONDO;SALFACORP;1,16%
22-09-19;FONDO;SECURITY;0,16%
22-09-19;FONDO;SOCOVESA;0,88%
22-09-19;FONDO;SONDA;0,26%
22-09-19;FONDO;SQM-B;2,80%
22-09-19;FONDO;VAPORES;1,09%
22-09-19;BENCHMARK;AESGENER;1,08%
22-09-19;BENCHMARK;AGUAS-A;2,72%
22-09-19;BENCHMARK;ANDINA-B;1,08%
22-09-19;BENCHMARK;BCI;5,83%
22-09-19;BENCHMARK;BSANTANDER;7,80%
22-09-19;BENCHMARK;CAP;1,12%
22-09-19;BENCHMARK;CCU;2,89%
22-09-19;BENCHMARK;CENCOSUD;3,99%
22-09-19;BENCHMARK;CHILE;11,13%
22-09-19;BENCHMARK;CMPC;4,97%
22-09-19;BENCHMARK;COLBUN;2,36%
22-09-19;BENCHMARK;CONCHATORO;1,63%
22-09-19;BENCHMARK;COPEC;6,38%
22-09-19;BENCHMARK;ECL;1,55%
22-09-19;BENCHMARK;ENELAM;11,43%
22-09-19;BENCHMARK;ENELCHILE;4,29%
22-09-19;BENCHMARK;ENTEL;2,11%
22-09-19;BENCHMARK;FALABELLA;6,61%
22-09-19;BENCHMARK;ILC;0,88%
22-09-19;BENCHMARK;ITAUCORP;2,27%
22-09-19;BENCHMARK;LTM;4,64%
22-09-19;BENCHMARK;MALLPLAZA;1,07%
22-09-19;BENCHMARK;PARAUCO;3,37%
22-09-19;BENCHMARK;RIPLEY;1,20%
22-09-19;BENCHMARK;SALFACORP;0,51%
22-09-19;BENCHMARK;SECURITY;0,61%
22-09-19;BENCHMARK;SONDA;1,07%
22-09-19;BENCHMARK;SQM-B;4,53%
22-09-19;BENCHMARK;VAPORES;0,88%
23-09-19;FONDO;ANDINA-B;1,79%
23-09-19;FONDO;ANTARCHILE;0,54%
23-09-19;FONDO;BCI;9,42%
23-09-19;FONDO;BSANTANDER;7,13%
23-09-19;FONDO;Caja CLP;2,41%
23-09-19;FONDO;CCU;3,19%
23-09-19;FONDO;CENCOSHOPP;3,43%
23-09-19;FONDO;CENCOSUD;2,84%
23-09-19;FONDO;CFILVSCC-L;8,04%
23-09-19;FONDO;CHILE;2,73%
23-09-19;FONDO;CMPC;1,29%
23-09-19;FONDO;COLBUN;2,06%
23-09-19;FONDO;CONCHATORO;3,04%
23-09-19;FONDO;COPEC;2,95%
23-09-19;FONDO;ECL;1,38%
23-09-19;FONDO;ENELAM;11,05%
23-09-19;FONDO;ENELCHILE;3,83%
23-09-19;FONDO;ENELGXCH;0,79%
23-09-19;FONDO;ENTEL;3,18%
23-09-19;FONDO;FALABELLA;3,62%
23-09-19;FONDO;FORUS;0,93%
23-09-19;FONDO;HF;0,51%
23-09-19;FONDO;HITES;0,45%
23-09-19;FONDO;IAM;1,52%
23-09-19;FONDO;ILC;2,80%
23-09-19;FONDO;ITAUCORP;1,68%
23-09-19;FONDO;LAS CONDES;0,72%
23-09-19;FONDO;LTM;4,69%
23-09-19;FONDO;MALLPLAZA;3,21%
23-09-19;FONDO;MULTIFOODS;0,28%
23-09-19;FONDO;NORTEGRAN;0,50%
23-09-19;FONDO;PAZ;1,39%
23-09-19;FONDO;SALFACORP;1,41%
23-09-19;FONDO;SECURITY;0,15%
23-09-19;FONDO;SOCOVESA;0,90%
23-09-19;FONDO;SONDA;0,26%
23-09-19;FONDO;SQM-B;2,80%
23-09-19;FONDO;VAPORES;1,07%
23-09-19;BENCHMARK;AESGENER;1,05%
23-09-19;BENCHMARK;AGUAS-A;2,75%
23-09-19;BENCHMARK;ANDINA-B;1,68%
23-09-19;BENCHMARK;BCI;5,60%
23-09-19;BENCHMARK;BSANTANDER;7,48%
23-09-19;BENCHMARK;CAP;1,09%
23-09-19;BENCHMARK;CCU;2,80%
23-09-19;BENCHMARK;CENCOSUD;3,85%
23-09-19;BENCHMARK;CHILE;10,81%
23-09-19;BENCHMARK;CMPC;4,62%
23-09-19;BENCHMARK;COLBUN;2,29%
23-09-19;BENCHMARK;CONCHATORO;1,58%
23-09-19;BENCHMARK;COPEC;6,03%
23-09-19;BENCHMARK;ECL;1,50%
23-09-19;BENCHMARK;ENELAM;10,99%
23-09-19;BENCHMARK;ENELCHILE;4,08%
23-09-19;BENCHMARK;ENTEL;2,05%
23-09-19;BENCHMARK;FALABELLA;7,20%
23-09-19;BENCHMARK;IAM;1,21%
23-09-19;BENCHMARK;ILC;0,88%
23-09-19;BENCHMARK;ITAUCORP;2,21%
23-09-19;BENCHMARK;LTM;4,38%
23-09-19;BENCHMARK;MALLPLAZA;1,22%
23-09-19;BENCHMARK;PARAUCO;3,25%
23-09-19;BENCHMARK;RIPLEY;1,16%
23-09-19;BENCHMARK;SALFACORP;0,54%
23-09-19;BENCHMARK;SECURITY;0,57%
23-09-19;BENCHMARK;SONDA;1,03%
23-09-19;BENCHMARK;SQM-B;5,24%
23-09-19;BENCHMARK;VAPORES;0,85%
24-09-19;FONDO;ANDINA-B;1,84%
24-09-19;FONDO;ANTARCHILE;0,54%
24-09-19;FONDO;BCI;9,52%
24-09-19;FONDO;BSANTANDER;7,16%
24-09-19;FONDO;Caja CLP;2,41%
24-09-19;FONDO;CCU;3,20%
24-09-19;FONDO;CENCOSHOPP;3,55%
24-09-19;FONDO;CENCOSUD;2,84%
24-09-19;FONDO;CFILVSCC-L;8,09%
24-09-19;FONDO;CHILE;2,74%
24-09-19;FONDO;CMPC;1,24%
24-09-19;FONDO;COLBUN;2,05%
24-09-19;FONDO;CONCHATORO;3,05%
24-09-19;FONDO;COPEC;2,61%
24-09-19;FONDO;ECL;1,38%
24-09-19;FONDO;ENELAM;11,13%
24-09-19;FONDO;ENELCHILE;3,77%
24-09-19;FONDO;ENELGXCH;0,80%
24-09-19;FONDO;ENTEL;3,21%
24-09-19;FONDO;FALABELLA;3,62%
24-09-19;FONDO;FORUS;0,94%
24-09-19;FONDO;HF;0,51%
24-09-19;FONDO;HITES;0,46%
24-09-19;FONDO;IAM;1,51%
24-09-19;FONDO;ILC;2,82%
24-09-19;FONDO;ITAUCORP;1,68%
24-09-19;FONDO;LAS CONDES;0,73%
24-09-19;FONDO;LTM;4,66%
24-09-19;FONDO;MALLPLAZA;3,23%
24-09-19;FONDO;MULTIFOODS;0,28%
24-09-19;FONDO;NORTEGRAN;0,50%
24-09-19;FONDO;PAZ;1,43%
24-09-19;FONDO;SALFACORP;1,39%
24-09-19;FONDO;SECURITY;0,16%
24-09-19;FONDO;SOCOVESA;0,90%
24-09-19;FONDO;SONDA;0,26%
24-09-19;FONDO;SQM-B;2,74%
24-09-19;FONDO;VAPORES;1,06%
24-09-19;BENCHMARK;AESGENER;1,05%
24-09-19;BENCHMARK;AGUAS-A;2,77%
24-09-19;BENCHMARK;ANDINA-B;1,70%
24-09-19;BENCHMARK;BCI;5,71%
24-09-19;BENCHMARK;BSANTANDER;7,54%
24-09-19;BENCHMARK;CAP;1,07%
24-09-19;BENCHMARK;CCU;2,80%
24-09-19;BENCHMARK;CENCOSUD;3,82%
24-09-19;BENCHMARK;CHILE;10,82%
24-09-19;BENCHMARK;CMPC;4,52%
24-09-19;BENCHMARK;COLBUN;2,31%
24-09-19;BENCHMARK;CONCHATORO;1,58%
24-09-19;BENCHMARK;COPEC;5,91%
24-09-19;BENCHMARK;ECL;1,48%
24-09-19;BENCHMARK;ENELAM;11,12%
24-09-19;BENCHMARK;ENELCHILE;4,01%
24-09-19;BENCHMARK;ENTEL;2,08%
24-09-19;BENCHMARK;FALABELLA;7,23%
24-09-19;BENCHMARK;IAM;1,20%
24-09-19;BENCHMARK;ILC;0,89%
24-09-19;BENCHMARK;ITAUCORP;2,23%
24-09-19;BENCHMARK;LTM;4,39%
24-09-19;BENCHMARK;MALLPLAZA;1,23%
24-09-19;BENCHMARK;PARAUCO;3,28%
24-09-19;BENCHMARK;RIPLEY;1,16%
24-09-19;BENCHMARK;SALFACORP;0,54%
24-09-19;BENCHMARK;SECURITY;0,57%
24-09-19;BENCHMARK;SONDA;1,04%
24-09-19;BENCHMARK;SQM-B;5,12%
24-09-19;BENCHMARK;VAPORES;0,84%
25-09-19;FONDO;ANDINA-B;1,87%
25-09-19;FONDO;ANTARCHILE;0,54%
25-09-19;FONDO;BCI;9,65%
25-09-19;FONDO;BSANTANDER;7,29%
25-09-19;FONDO;Caja CLP;1,54%
25-09-19;FONDO;CCU;3,22%
25-09-19;FONDO;CENCOSHOPP;3,59%
25-09-19;FONDO;CENCOSUD;2,81%
25-09-19;FONDO;CFILVSCC-L;8,17%
25-09-19;FONDO;CHILE;2,76%
25-09-19;FONDO;CMPC;1,24%
25-09-19;FONDO;COLBUN;2,05%
25-09-19;FONDO;CONCHATORO;3,08%
25-09-19;FONDO;COPEC;2,59%
25-09-19;FONDO;ECL;1,36%
25-09-19;FONDO;ENELAM;11,28%
25-09-19;FONDO;ENELCHILE;3,79%
25-09-19;FONDO;ENELGXCH;0,81%
25-09-19;FONDO;ENTEL;3,25%
25-09-19;FONDO;FALABELLA;3,65%
25-09-19;FONDO;FORUS;0,93%
25-09-19;FONDO;HF;0,51%
25-09-19;FONDO;HITES;0,46%
25-09-19;FONDO;IAM;1,50%
25-09-19;FONDO;ILC;2,85%
25-09-19;FONDO;ITAUCORP;1,70%
25-09-19;FONDO;LAS CONDES;0,74%
25-09-19;FONDO;LTM;4,70%
25-09-19;FONDO;MALLPLAZA;3,22%
25-09-19;FONDO;MULTIFOODS;0,28%
25-09-19;FONDO;NORTEGRAN;0,51%
25-09-19;FONDO;PAZ;1,45%
25-09-19;FONDO;SALFACORP;1,41%
25-09-19;FONDO;SECURITY;0,16%
25-09-19;FONDO;SOCOVESA;0,93%
25-09-19;FONDO;SONDA;0,26%
25-09-19;FONDO;SQM-B;2,77%
25-09-19;FONDO;VAPORES;1,08%
25-09-19;BENCHMARK;AESGENER;1,04%
25-09-19;BENCHMARK;AGUAS-A;2,75%
25-09-19;BENCHMARK;ANDINA-B;1,71%
25-09-19;BENCHMARK;BCI;5,69%
25-09-19;BENCHMARK;BSANTANDER;7,61%
25-09-19;BENCHMARK;CAP;1,09%
25-09-19;BENCHMARK;CCU;2,78%
25-09-19;BENCHMARK;CENCOSUD;3,81%
25-09-19;BENCHMARK;CHILE;10,85%
25-09-19;BENCHMARK;CMPC;4,58%
25-09-19;BENCHMARK;COLBUN;2,30%
25-09-19;BENCHMARK;CONCHATORO;1,56%
25-09-19;BENCHMARK;COPEC;5,89%
25-09-19;BENCHMARK;ECL;1,47%
25-09-19;BENCHMARK;ENELAM;11,18%
25-09-19;BENCHMARK;ENELCHILE;3,98%
25-09-19;BENCHMARK;ENTEL;2,05%
25-09-19;BENCHMARK;FALABELLA;7,19%
25-09-19;BENCHMARK;IAM;1,18%
25-09-19;BENCHMARK;ILC;0,87%
25-09-19;BENCHMARK;ITAUCORP;2,24%
25-09-19;BENCHMARK;LTM;4,38%
25-09-19;BENCHMARK;MALLPLAZA;1,21%
25-09-19;BENCHMARK;PARAUCO;3,24%
25-09-19;BENCHMARK;RIPLEY;1,15%
25-09-19;BENCHMARK;SALFACORP;0,54%
25-09-19;BENCHMARK;SECURITY;0,56%
25-09-19;BENCHMARK;SONDA;1,03%
25-09-19;BENCHMARK;SQM-B;5,22%
25-09-19;BENCHMARK;VAPORES;0,84%
26-09-19;FONDO;ANDINA-B;1,87%
26-09-19;FONDO;ANTARCHILE;0,53%
26-09-19;FONDO;BCI;9,66%
26-09-19;FONDO;BSANTANDER;7,25%
26-09-19;FONDO;Caja CLP;0,23%
26-09-19;FONDO;CCU;3,22%
26-09-19;FONDO;CENCOSHOPP;3,57%
26-09-19;FONDO;CENCOSUD;2,80%
26-09-19;FONDO;CFILVSCC-L;8,12%
26-09-19;FONDO;CFMLVCASHL;1,56%
26-09-19;FONDO;CHILE;2,73%
26-09-19;FONDO;CMPC;1,24%
26-09-19;FONDO;COLBUN;2,05%
26-09-19;FONDO;CONCHATORO;3,10%
26-09-19;FONDO;COPEC;2,59%
26-09-19;FONDO;ECL;1,37%
26-09-19;FONDO;ENELAM;11,21%
26-09-19;FONDO;ENELCHILE;3,78%
26-09-19;FONDO;ENELGXCH;0,80%
26-09-19;FONDO;ENTEL;3,24%
26-09-19;FONDO;FALABELLA;3,62%
26-09-19;FONDO;FORUS;0,93%
26-09-19;FONDO;HF;0,51%
26-09-19;FONDO;HITES;0,46%
26-09-19;FONDO;IAM;1,49%
26-09-19;FONDO;ILC;2,82%
26-09-19;FONDO;ITAUCORP;1,69%
26-09-19;FONDO;LAS CONDES;0,73%
26-09-19;FONDO;LTM;4,75%
26-09-19;FONDO;MALLPLAZA;3,23%
26-09-19;FONDO;MULTIFOODS;0,28%
26-09-19;FONDO;NORTEGRAN;0,50%
26-09-19;FONDO;PAZ;1,44%
26-09-19;FONDO;SALFACORP;1,41%
26-09-19;FONDO;SECURITY;0,16%
26-09-19;FONDO;SOCOVESA;0,92%
26-09-19;FONDO;SONDA;0,26%
26-09-19;FONDO;SQM-B;2,81%
26-09-19;FONDO;VAPORES;1,07%
26-09-19;BENCHMARK;AESGENER;1,03%
26-09-19;BENCHMARK;AGUAS-A;2,74%
26-09-19;BENCHMARK;ANDINA-B;1,73%
26-09-19;BENCHMARK;BCI;5,70%
26-09-19;BENCHMARK;BSANTANDER;7,57%
26-09-19;BENCHMARK;CAP;1,09%
26-09-19;BENCHMARK;CCU;2,80%
26-09-19;BENCHMARK;CENCOSUD;3,75%
26-09-19;BENCHMARK;CHILE;10,73%
26-09-19;BENCHMARK;CMPC;4,54%
26-09-19;BENCHMARK;COLBUN;2,29%
26-09-19;BENCHMARK;CONCHATORO;1,56%
26-09-19;BENCHMARK;COPEC;5,97%
26-09-19;BENCHMARK;ECL;1,49%
26-09-19;BENCHMARK;ENELAM;11,10%
26-09-19;BENCHMARK;ENELCHILE;4,07%
26-09-19;BENCHMARK;ENTEL;2,05%
26-09-19;BENCHMARK;FALABELLA;7,16%
26-09-19;BENCHMARK;IAM;1,18%
26-09-19;BENCHMARK;ILC;0,87%
26-09-19;BENCHMARK;ITAUCORP;2,21%
26-09-19;BENCHMARK;LTM;4,47%
